Date,2yr,5yr,10yr,20yr,In SNB 3dWindow,In SNB 5dWindow,In SNB 7dWindow,In Fed 3dWindow,In Fed 5dWindow,In Fed 7dWindow,10yr Change,SNB 10yr - 3dWindow Change,SNB 10yr - 5dWindow Change,SNB 10yr - 7dWindow Change,SNB 10yr - Outside 3dWindow Change,SNB 10yr - Outside 5dWindow Change,SNB 10yr - Outside 7dWindow Change,Fed 10yr - 3dWindow Change,Fed 10yr - 5dWindow Change,Fed 10yr - 7dWindow Change,Fed 10yr - Outside 3dWindow Change,Fed 10yr - Outside 5dWindow Change,Fed 10yr - Outside 7dWindow Change
2013-02-18,0.041,0.205,0.777,1.21,False,False,False,False,False,False,0.0020000000000000018,0.0,0.0,0.0,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,0.0,0.0,0.0,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018
2013-02-19,0.02,0.207,0.782,1.21,False,False,False,False,False,False,0.0050000000000000044,0.0,0.0,0.0,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.0,0.0,0.0,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044
2013-02-20,0.052,0.229,0.799,1.225,False,False,False,False,False,False,0.017000000000000015,0.0,0.0,0.0,0.017000000000000015,0.017000000000000015,0.017000000000000015,0.0,0.0,0.0,0.017000000000000015,0.017000000000000015,0.017000000000000015
2013-02-21,0.052,0.221,0.784,1.219,False,False,False,False,False,False,-0.015000000000000013,0.0,0.0,0.0,-0.015000000000000013,-0.015000000000000013,-0.015000000000000013,0.0,0.0,0.0,-0.015000000000000013,-0.015000000000000013,-0.015000000000000013
2013-02-22,0.034,0.219,0.784,1.213,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-02-25,0.026,0.205,0.787,1.217,False,False,False,False,False,False,0.0030000000000000027,0.0,0.0,0.0,0.0030000000000000027,0.0030000000000000027,0.0030000000000000027,0.0,0.0,0.0,0.0030000000000000027,0.0030000000000000027,0.0030000000000000027
2013-02-26,0.019,0.18,0.752,1.185,False,False,False,False,False,False,-0.03500000000000003,0.0,0.0,0.0,-0.03500000000000003,-0.03500000000000003,-0.03500000000000003,0.0,0.0,0.0,-0.03500000000000003,-0.03500000000000003,-0.03500000000000003
2013-02-27,0.01,0.166,0.736,1.167,False,False,False,False,False,False,-0.016000000000000014,0.0,0.0,0.0,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014,0.0,0.0,0.0,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014
2013-02-28,0.029,0.167,0.721,1.149,False,False,False,False,False,False,-0.015000000000000013,0.0,0.0,0.0,-0.015000000000000013,-0.015000000000000013,-0.015000000000000013,0.0,0.0,0.0,-0.015000000000000013,-0.015000000000000013,-0.015000000000000013
2013-03-01,0.005,0.153,0.708,1.136,False,False,False,False,False,False,-0.013000000000000012,0.0,0.0,0.0,-0.013000000000000012,-0.013000000000000012,-0.013000000000000012,0.0,0.0,0.0,-0.013000000000000012,-0.013000000000000012,-0.013000000000000012
2013-03-04,0.005,0.136,0.691,1.12,False,False,False,False,False,False,-0.017000000000000015,0.0,0.0,0.0,-0.017000000000000015,-0.017000000000000015,-0.017000000000000015,0.0,0.0,0.0,-0.017000000000000015,-0.017000000000000015,-0.017000000000000015
2013-03-05,0.01,0.151,0.71,1.132,False,False,False,False,False,False,0.019000000000000017,0.0,0.0,0.0,0.019000000000000017,0.019000000000000017,0.019000000000000017,0.0,0.0,0.0,0.019000000000000017,0.019000000000000017,0.019000000000000017
2013-03-06,0.028,0.184,0.73,1.143,False,False,False,False,False,False,0.020000000000000018,0.0,0.0,0.0,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.020000000000000018,0.020000000000000018,0.020000000000000018
2013-03-07,0.031,0.185,0.729,1.136,False,False,False,False,False,False,-0.0010000000000000009,0.0,0.0,0.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,0.0,0.0,0.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009
2013-03-08,0.049,0.191,0.736,1.153,False,False,False,False,False,False,0.007000000000000006,0.0,0.0,0.0,0.007000000000000006,0.007000000000000006,0.007000000000000006,0.0,0.0,0.0,0.007000000000000006,0.007000000000000006,0.007000000000000006
2013-03-11,0.036,0.204,0.767,1.188,False,False,True,False,False,False,0.031000000000000028,0.0,0.0,0.031000000000000028,0.031000000000000028,0.031000000000000028,0.0,0.0,0.0,0.0,0.031000000000000028,0.031000000000000028,0.031000000000000028
2013-03-12,0.043,0.218,0.781,1.208,False,True,True,False,False,False,0.014000000000000012,0.0,0.014000000000000012,0.014000000000000012,0.014000000000000012,0.0,0.0,0.0,0.0,0.0,0.014000000000000012,0.014000000000000012,0.014000000000000012
2013-03-13,0.04,0.213,0.787,1.216,True,True,True,False,False,False,0.006000000000000005,0.006000000000000005,0.006000000000000005,0.006000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.006000000000000005,0.006000000000000005,0.006000000000000005
2013-03-14,0.046,0.238,0.821,1.258,True,True,True,False,False,False,0.03399999999999992,0.03399999999999992,0.03399999999999992,0.03399999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.03399999999999992,0.03399999999999992,0.03399999999999992
2013-03-15,0.054,0.246,0.818,1.256,True,True,True,False,False,False,-0.0030000000000000027,-0.0030000000000000027,-0.0030000000000000027,-0.0030000000000000027,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030000000000000027,-0.0030000000000000027,-0.0030000000000000027
2013-03-18,0.021,0.173,0.759,1.213,False,False,False,False,True,True,-0.05899999999999994,0.0,0.0,0.0,-0.05899999999999994,-0.05899999999999994,-0.05899999999999994,0.0,-0.05899999999999994,-0.05899999999999994,-0.05899999999999994,0.0,0.0
2013-03-19,0.015,0.187,0.765,1.207,False,False,False,True,True,True,0.006000000000000005,0.0,0.0,0.0,0.006000000000000005,0.006000000000000005,0.006000000000000005,0.006000000000000005,0.006000000000000005,0.006000000000000005,0.0,0.0,0.0
2013-03-20,0.008,0.166,0.746,1.189,False,False,False,True,True,True,-0.019000000000000017,0.0,0.0,0.0,-0.019000000000000017,-0.019000000000000017,-0.019000000000000017,-0.019000000000000017,-0.019000000000000017,-0.019000000000000017,0.0,0.0,0.0
2013-03-21,-0.007,0.173,0.752,1.194,False,False,False,True,True,True,0.006000000000000005,0.0,0.0,0.0,0.006000000000000005,0.006000000000000005,0.006000000000000005,0.006000000000000005,0.006000000000000005,0.006000000000000005,0.0,0.0,0.0
2013-03-22,0.009,0.17,0.74,1.186,False,False,False,False,True,True,-0.01200000000000001,0.0,0.0,0.0,-0.01200000000000001,-0.01200000000000001,-0.01200000000000001,0.0,-0.01200000000000001,-0.01200000000000001,-0.01200000000000001,0.0,0.0
2013-03-25,0.011,0.184,0.768,1.207,False,False,False,False,False,False,0.028000000000000025,0.0,0.0,0.0,0.028000000000000025,0.028000000000000025,0.028000000000000025,0.0,0.0,0.0,0.028000000000000025,0.028000000000000025,0.028000000000000025
2013-03-26,0.019,0.176,0.764,1.214,False,False,False,False,False,False,-0.0040000000000000036,0.0,0.0,0.0,-0.0040000000000000036,-0.0040000000000000036,-0.0040000000000000036,0.0,0.0,0.0,-0.0040000000000000036,-0.0040000000000000036,-0.0040000000000000036
2013-03-27,0.005,0.169,0.768,1.22,False,False,False,False,False,False,0.0040000000000000036,0.0,0.0,0.0,0.0040000000000000036,0.0040000000000000036,0.0040000000000000036,0.0,0.0,0.0,0.0040000000000000036,0.0040000000000000036,0.0040000000000000036
2013-03-28,-0.012,0.145,0.747,1.203,False,False,False,False,False,False,-0.02100000000000002,0.0,0.0,0.0,-0.02100000000000002,-0.02100000000000002,-0.02100000000000002,0.0,0.0,0.0,-0.02100000000000002,-0.02100000000000002,-0.02100000000000002
2013-03-29,-0.012,0.145,0.747,1.203,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-01,-0.012,0.145,0.747,1.203,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-02,-0.029,0.123,0.733,1.187,False,False,False,False,False,False,-0.014000000000000012,0.0,0.0,0.0,-0.014000000000000012,-0.014000000000000012,-0.014000000000000012,0.0,0.0,0.0,-0.014000000000000012,-0.014000000000000012,-0.014000000000000012
2013-04-03,-0.031,0.131,0.715,1.159,False,False,False,False,False,False,-0.018000000000000016,0.0,0.0,0.0,-0.018000000000000016,-0.018000000000000016,-0.018000000000000016,0.0,0.0,0.0,-0.018000000000000016,-0.018000000000000016,-0.018000000000000016
2013-04-04,-0.043,0.11,0.701,1.157,False,False,False,False,False,False,-0.014000000000000012,0.0,0.0,0.0,-0.014000000000000012,-0.014000000000000012,-0.014000000000000012,0.0,0.0,0.0,-0.014000000000000012,-0.014000000000000012,-0.014000000000000012
2013-04-05,-0.04,0.117,0.703,1.152,False,False,False,False,False,False,0.0020000000000000018,0.0,0.0,0.0,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,0.0,0.0,0.0,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018
2013-04-08,-0.08,0.112,0.691,1.128,False,False,False,False,False,False,-0.01200000000000001,0.0,0.0,0.0,-0.01200000000000001,-0.01200000000000001,-0.01200000000000001,0.0,0.0,0.0,-0.01200000000000001,-0.01200000000000001,-0.01200000000000001
2013-04-09,-0.037,0.133,0.722,1.168,False,False,False,False,False,False,0.031000000000000028,0.0,0.0,0.0,0.031000000000000028,0.031000000000000028,0.031000000000000028,0.0,0.0,0.0,0.031000000000000028,0.031000000000000028,0.031000000000000028
2013-04-10,-0.032,0.145,0.734,1.176,False,False,False,False,False,False,0.01200000000000001,0.0,0.0,0.0,0.01200000000000001,0.01200000000000001,0.01200000000000001,0.0,0.0,0.0,0.01200000000000001,0.01200000000000001,0.01200000000000001
2013-04-11,-0.021,0.14,0.727,1.171,False,False,False,False,False,False,-0.007000000000000006,0.0,0.0,0.0,-0.007000000000000006,-0.007000000000000006,-0.007000000000000006,0.0,0.0,0.0,-0.007000000000000006,-0.007000000000000006,-0.007000000000000006
2013-04-12,-0.031,0.129,0.726,1.181,False,False,False,False,False,False,-0.0010000000000000009,0.0,0.0,0.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,0.0,0.0,0.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009
2013-04-15,-0.047,0.122,0.699,1.142,False,False,False,False,False,False,-0.027000000000000024,0.0,0.0,0.0,-0.027000000000000024,-0.027000000000000024,-0.027000000000000024,0.0,0.0,0.0,-0.027000000000000024,-0.027000000000000024,-0.027000000000000024
2013-04-16,-0.054,0.099,0.68,1.123,False,False,False,False,False,False,-0.018999999999999906,0.0,0.0,0.0,-0.018999999999999906,-0.018999999999999906,-0.018999999999999906,0.0,0.0,0.0,-0.018999999999999906,-0.018999999999999906,-0.018999999999999906
2013-04-17,-0.059,0.102,0.683,1.129,False,False,False,False,False,False,0.0030000000000000027,0.0,0.0,0.0,0.0030000000000000027,0.0030000000000000027,0.0030000000000000027,0.0,0.0,0.0,0.0030000000000000027,0.0030000000000000027,0.0030000000000000027
2013-04-18,-0.074,0.087,0.675,1.113,False,False,False,False,False,False,-0.008000000000000007,0.0,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007,0.0,0.0,0.0,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007
2013-04-19,-0.071,0.088,0.668,1.11,False,False,False,False,False,False,-0.007000000000000006,0.0,0.0,0.0,-0.007000000000000006,-0.007000000000000006,-0.007000000000000006,0.0,0.0,0.0,-0.007000000000000006,-0.007000000000000006,-0.007000000000000006
2013-04-22,-0.069,0.089,0.664,1.102,False,False,False,False,False,False,-0.0040000000000000036,0.0,0.0,0.0,-0.0040000000000000036,-0.0040000000000000036,-0.0040000000000000036,0.0,0.0,0.0,-0.0040000000000000036,-0.0040000000000000036,-0.0040000000000000036
2013-04-23,-0.099,0.056,0.631,1.068,False,False,False,False,False,False,-0.03300000000000003,0.0,0.0,0.0,-0.03300000000000003,-0.03300000000000003,-0.03300000000000003,0.0,0.0,0.0,-0.03300000000000003,-0.03300000000000003,-0.03300000000000003
2013-04-24,-0.072,0.083,0.658,1.107,False,False,False,False,False,False,0.027000000000000024,0.0,0.0,0.0,0.027000000000000024,0.027000000000000024,0.027000000000000024,0.0,0.0,0.0,0.027000000000000024,0.027000000000000024,0.027000000000000024
2013-04-25,-0.055,0.071,0.642,1.097,False,False,False,False,False,False,-0.016000000000000014,0.0,0.0,0.0,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014,0.0,0.0,0.0,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014
2013-04-26,-0.075,0.062,0.641,1.089,False,False,False,False,False,False,-0.0010000000000000009,0.0,0.0,0.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,0.0,0.0,0.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009
2013-04-29,-0.085,0.05,0.63,1.081,False,False,False,False,True,True,-0.01100000000000001,0.0,0.0,0.0,-0.01100000000000001,-0.01100000000000001,-0.01100000000000001,0.0,-0.01100000000000001,-0.01100000000000001,-0.01100000000000001,0.0,0.0
2013-04-30,-0.079,0.048,0.612,1.06,False,False,False,True,True,True,-0.018000000000000016,0.0,0.0,0.0,-0.018000000000000016,-0.018000000000000016,-0.018000000000000016,-0.018000000000000016,-0.018000000000000016,-0.018000000000000016,0.0,0.0,0.0
2013-05-01,-0.079,0.048,0.612,1.06,False,False,False,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-02,-0.074,0.065,0.634,1.066,False,False,False,True,True,True,0.02200000000000002,0.0,0.0,0.0,0.02200000000000002,0.02200000000000002,0.02200000000000002,0.02200000000000002,0.02200000000000002,0.02200000000000002,0.0,0.0,0.0
2013-05-03,-0.068,0.052,0.611,1.059,False,False,False,False,True,True,-0.02300000000000002,0.0,0.0,0.0,-0.02300000000000002,-0.02300000000000002,-0.02300000000000002,0.0,-0.02300000000000002,-0.02300000000000002,-0.02300000000000002,0.0,0.0
2013-05-06,-0.085,0.071,0.625,1.077,False,False,False,False,False,False,0.014000000000000012,0.0,0.0,0.0,0.014000000000000012,0.014000000000000012,0.014000000000000012,0.0,0.0,0.0,0.014000000000000012,0.014000000000000012,0.014000000000000012
2013-05-07,-0.065,0.049,0.614,1.057,False,False,False,False,False,False,-0.01100000000000001,0.0,0.0,0.0,-0.01100000000000001,-0.01100000000000001,-0.01100000000000001,0.0,0.0,0.0,-0.01100000000000001,-0.01100000000000001,-0.01100000000000001
2013-05-08,-0.057,0.087,0.628,1.062,False,False,False,False,False,False,0.014000000000000012,0.0,0.0,0.0,0.014000000000000012,0.014000000000000012,0.014000000000000012,0.0,0.0,0.0,0.014000000000000012,0.014000000000000012,0.014000000000000012
2013-05-09,-0.057,0.087,0.628,1.062,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-10,-0.057,0.084,0.637,1.053,False,False,False,False,False,False,0.009000000000000008,0.0,0.0,0.0,0.009000000000000008,0.009000000000000008,0.009000000000000008,0.0,0.0,0.0,0.009000000000000008,0.009000000000000008,0.009000000000000008
2013-05-13,-0.067,0.09,0.653,1.074,False,False,False,False,False,False,0.016000000000000014,0.0,0.0,0.0,0.016000000000000014,0.016000000000000014,0.016000000000000014,0.0,0.0,0.0,0.016000000000000014,0.016000000000000014,0.016000000000000014
2013-05-14,-0.062,0.099,0.664,1.082,False,False,False,False,False,False,0.01100000000000001,0.0,0.0,0.0,0.01100000000000001,0.01100000000000001,0.01100000000000001,0.0,0.0,0.0,0.01100000000000001,0.01100000000000001,0.01100000000000001
2013-05-15,-0.038,0.134,0.69,1.105,False,False,False,False,False,False,0.025999999999999912,0.0,0.0,0.0,0.025999999999999912,0.025999999999999912,0.025999999999999912,0.0,0.0,0.0,0.025999999999999912,0.025999999999999912,0.025999999999999912
2013-05-16,-0.04,0.123,0.675,1.082,False,False,False,False,False,False,-0.014999999999999902,0.0,0.0,0.0,-0.014999999999999902,-0.014999999999999902,-0.014999999999999902,0.0,0.0,0.0,-0.014999999999999902,-0.014999999999999902,-0.014999999999999902
2013-05-17,-0.075,0.11,0.675,1.091,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-20,-0.075,0.11,0.675,1.091,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-05-21,-0.071,0.114,0.694,1.107,False,False,False,False,False,False,0.018999999999999906,0.0,0.0,0.0,0.018999999999999906,0.018999999999999906,0.018999999999999906,0.0,0.0,0.0,0.018999999999999906,0.018999999999999906,0.018999999999999906
2013-05-22,-0.069,0.135,0.687,1.095,False,False,False,False,False,False,-0.006999999999999895,0.0,0.0,0.0,-0.006999999999999895,-0.006999999999999895,-0.006999999999999895,0.0,0.0,0.0,-0.006999999999999895,-0.006999999999999895,-0.006999999999999895
2013-05-23,-0.062,0.113,0.688,1.1,False,False,False,False,False,False,0.0009999999999998899,0.0,0.0,0.0,0.0009999999999998899,0.0009999999999998899,0.0009999999999998899,0.0,0.0,0.0,0.0009999999999998899,0.0009999999999998899,0.0009999999999998899
2013-05-24,-0.055,0.132,0.703,1.113,False,False,False,False,False,False,0.015000000000000013,0.0,0.0,0.0,0.015000000000000013,0.015000000000000013,0.015000000000000013,0.0,0.0,0.0,0.015000000000000013,0.015000000000000013,0.015000000000000013
2013-05-27,-0.072,0.124,0.701,1.109,False,False,False,False,False,False,-0.0020000000000000018,0.0,0.0,0.0,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,0.0,0.0,0.0,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018
2013-05-28,-0.074,0.137,0.704,1.115,False,False,False,False,False,False,0.0030000000000000027,0.0,0.0,0.0,0.0030000000000000027,0.0030000000000000027,0.0030000000000000027,0.0,0.0,0.0,0.0030000000000000027,0.0030000000000000027,0.0030000000000000027
2013-05-29,-0.067,0.172,0.772,1.19,False,False,False,False,False,False,0.06800000000000006,0.0,0.0,0.0,0.06800000000000006,0.06800000000000006,0.06800000000000006,0.0,0.0,0.0,0.06800000000000006,0.06800000000000006,0.06800000000000006
2013-05-30,-0.003,0.178,0.771,1.193,False,False,False,False,False,False,-0.0010000000000000009,0.0,0.0,0.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,0.0,0.0,0.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009
2013-05-31,-0.06,0.176,0.76,1.171,False,False,False,False,False,False,-0.01100000000000001,0.0,0.0,0.0,-0.01100000000000001,-0.01100000000000001,-0.01100000000000001,0.0,0.0,0.0,-0.01100000000000001,-0.01100000000000001,-0.01100000000000001
2013-06-03,-0.037,0.191,0.78,1.191,False,False,False,False,False,False,0.020000000000000018,0.0,0.0,0.0,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.020000000000000018,0.020000000000000018,0.020000000000000018
2013-06-04,-0.049,0.231,0.818,1.219,False,False,False,False,False,False,0.03799999999999992,0.0,0.0,0.0,0.03799999999999992,0.03799999999999992,0.03799999999999992,0.0,0.0,0.0,0.03799999999999992,0.03799999999999992,0.03799999999999992
2013-06-05,-0.016,0.227,0.838,1.263,False,False,False,False,False,False,0.020000000000000018,0.0,0.0,0.0,0.020000000000000018,0.020000000000000018,0.020000000000000018,0.0,0.0,0.0,0.020000000000000018,0.020000000000000018,0.020000000000000018
2013-06-06,-0.013,0.216,0.826,1.256,False,False,False,False,False,False,-0.01200000000000001,0.0,0.0,0.0,-0.01200000000000001,-0.01200000000000001,-0.01200000000000001,0.0,0.0,0.0,-0.01200000000000001,-0.01200000000000001,-0.01200000000000001
2013-06-07,-0.033,0.25,0.835,1.241,False,False,False,False,False,False,0.009000000000000008,0.0,0.0,0.0,0.009000000000000008,0.009000000000000008,0.009000000000000008,0.0,0.0,0.0,0.009000000000000008,0.009000000000000008,0.009000000000000008
2013-06-10,0.055,0.273,0.815,1.266,False,False,False,False,False,False,-0.020000000000000018,0.0,0.0,0.0,-0.020000000000000018,-0.020000000000000018,-0.020000000000000018,0.0,0.0,0.0,-0.020000000000000018,-0.020000000000000018,-0.020000000000000018
2013-06-11,-0.005,0.285,0.904,1.338,False,False,False,False,False,False,0.08900000000000008,0.0,0.0,0.0,0.08900000000000008,0.08900000000000008,0.08900000000000008,0.0,0.0,0.0,0.08900000000000008,0.08900000000000008,0.08900000000000008
2013-06-12,0.021,0.346,0.954,1.359,False,False,False,False,False,False,0.04999999999999993,0.0,0.0,0.0,0.04999999999999993,0.04999999999999993,0.04999999999999993,0.0,0.0,0.0,0.04999999999999993,0.04999999999999993,0.04999999999999993
2013-06-13,-0.03,0.299,0.902,1.32,False,False,False,False,False,False,-0.051999999999999935,0.0,0.0,0.0,-0.051999999999999935,-0.051999999999999935,-0.051999999999999935,0.0,0.0,0.0,-0.051999999999999935,-0.051999999999999935,-0.051999999999999935
2013-06-14,-0.044,0.286,0.902,1.332,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-06-17,-0.029,0.27,0.889,1.32,False,False,True,False,True,True,-0.013000000000000012,0.0,0.0,-0.013000000000000012,-0.013000000000000012,-0.013000000000000012,0.0,0.0,-0.013000000000000012,-0.013000000000000012,-0.013000000000000012,0.0,0.0
2013-06-18,-0.051,0.283,0.898,1.324,False,True,True,True,True,True,0.009000000000000008,0.0,0.009000000000000008,0.009000000000000008,0.009000000000000008,0.0,0.0,0.009000000000000008,0.009000000000000008,0.009000000000000008,0.0,0.0,0.0
2013-06-19,-0.038,0.271,0.886,1.315,True,True,True,True,True,True,-0.01200000000000001,-0.01200000000000001,-0.01200000000000001,-0.01200000000000001,0.0,0.0,0.0,-0.01200000000000001,-0.01200000000000001,-0.01200000000000001,0.0,0.0,0.0
2013-06-20,-0.013,0.315,0.947,1.374,True,True,True,True,True,True,0.06099999999999994,0.06099999999999994,0.06099999999999994,0.06099999999999994,0.0,0.0,0.0,0.06099999999999994,0.06099999999999994,0.06099999999999994,0.0,0.0,0.0
2013-06-21,0.023,0.365,0.988,1.41,True,True,True,False,True,True,0.041000000000000036,0.041000000000000036,0.041000000000000036,0.041000000000000036,0.0,0.0,0.0,0.0,0.041000000000000036,0.041000000000000036,0.041000000000000036,0.0,0.0
2013-06-24,0.035,0.431,1.061,1.478,False,False,False,False,False,False,0.07299999999999995,0.0,0.0,0.0,0.07299999999999995,0.07299999999999995,0.07299999999999995,0.0,0.0,0.0,0.07299999999999995,0.07299999999999995,0.07299999999999995
2013-06-25,0.04,0.466,1.125,1.544,False,False,False,False,False,False,0.06400000000000006,0.0,0.0,0.0,0.06400000000000006,0.06400000000000006,0.06400000000000006,0.0,0.0,0.0,0.06400000000000006,0.06400000000000006,0.06400000000000006
2013-06-26,0.026,0.456,1.112,1.523,False,False,False,False,False,False,-0.0129999999999999,0.0,0.0,0.0,-0.0129999999999999,-0.0129999999999999,-0.0129999999999999,0.0,0.0,0.0,-0.0129999999999999,-0.0129999999999999,-0.0129999999999999
2013-06-27,-0.01,0.42,1.089,1.509,False,False,False,False,False,False,-0.02300000000000013,0.0,0.0,0.0,-0.02300000000000013,-0.02300000000000013,-0.02300000000000013,0.0,0.0,0.0,-0.02300000000000013,-0.02300000000000013,-0.02300000000000013
2013-06-28,-0.006,0.407,1.06,1.48,False,False,False,False,False,False,-0.028999999999999915,0.0,0.0,0.0,-0.028999999999999915,-0.028999999999999915,-0.028999999999999915,0.0,0.0,0.0,-0.028999999999999915,-0.028999999999999915,-0.028999999999999915
2013-07-01,-0.001,0.421,1.075,1.488,False,False,False,False,False,False,0.014999999999999902,0.0,0.0,0.0,0.014999999999999902,0.014999999999999902,0.014999999999999902,0.0,0.0,0.0,0.014999999999999902,0.014999999999999902,0.014999999999999902
2013-07-02,-0.014,0.411,1.078,1.494,False,False,False,False,False,False,0.0030000000000001137,0.0,0.0,0.0,0.0030000000000001137,0.0030000000000001137,0.0030000000000001137,0.0,0.0,0.0,0.0030000000000001137,0.0030000000000001137,0.0030000000000001137
2013-07-03,-0.023,0.38,1.04,1.461,False,False,False,False,False,False,-0.038000000000000034,0.0,0.0,0.0,-0.038000000000000034,-0.038000000000000034,-0.038000000000000034,0.0,0.0,0.0,-0.038000000000000034,-0.038000000000000034,-0.038000000000000034
2013-07-04,-0.029,0.386,1.057,1.486,False,False,False,False,False,False,0.016999999999999904,0.0,0.0,0.0,0.016999999999999904,0.016999999999999904,0.016999999999999904,0.0,0.0,0.0,0.016999999999999904,0.016999999999999904,0.016999999999999904
2013-07-05,-0.055,0.354,1.038,1.471,False,False,False,False,False,False,-0.018999999999999906,0.0,0.0,0.0,-0.018999999999999906,-0.018999999999999906,-0.018999999999999906,0.0,0.0,0.0,-0.018999999999999906,-0.018999999999999906,-0.018999999999999906
2013-07-08,-0.047,0.399,1.111,1.559,False,False,False,False,False,False,0.07299999999999995,0.0,0.0,0.0,0.07299999999999995,0.07299999999999995,0.07299999999999995,0.0,0.0,0.0,0.07299999999999995,0.07299999999999995,0.07299999999999995
2013-07-09,-0.034,0.397,1.109,1.556,False,False,False,False,False,False,-0.0020000000000000018,0.0,0.0,0.0,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,0.0,0.0,0.0,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018
2013-07-10,-0.019,0.383,1.093,1.561,False,False,False,False,False,False,-0.016000000000000014,0.0,0.0,0.0,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014,0.0,0.0,0.0,-0.016000000000000014,-0.016000000000000014,-0.016000000000000014
2013-07-11,-0.031,0.396,1.1,1.551,False,False,False,False,False,False,0.007000000000000117,0.0,0.0,0.0,0.007000000000000117,0.007000000000000117,0.007000000000000117,0.0,0.0,0.0,0.007000000000000117,0.007000000000000117,0.007000000000000117
2013-07-12,-0.034,0.366,1.065,1.516,False,False,False,False,False,False,-0.03500000000000014,0.0,0.0,0.0,-0.03500000000000014,-0.03500000000000014,-0.03500000000000014,0.0,0.0,0.0,-0.03500000000000014,-0.03500000000000014,-0.03500000000000014
2013-07-15,-0.029,0.377,1.066,1.505,False,False,False,False,False,False,0.001000000000000112,0.0,0.0,0.0,0.001000000000000112,0.001000000000000112,0.001000000000000112,0.0,0.0,0.0,0.001000000000000112,0.001000000000000112,0.001000000000000112
2013-07-16,-0.017,0.386,1.072,1.511,False,False,False,False,False,False,0.006000000000000005,0.0,0.0,0.0,0.006000000000000005,0.006000000000000005,0.006000000000000005,0.0,0.0,0.0,0.006000000000000005,0.006000000000000005,0.006000000000000005
2013-07-17,-0.008,0.409,1.08,1.51,False,False,False,False,False,False,0.008000000000000007,0.0,0.0,0.0,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.0,0.0,0.0,0.008000000000000007,0.008000000000000007,0.008000000000000007
2013-07-18,-0.035,0.377,1.059,1.494,False,False,False,False,False,False,-0.02100000000000013,0.0,0.0,0.0,-0.02100000000000013,-0.02100000000000013,-0.02100000000000013,0.0,0.0,0.0,-0.02100000000000013,-0.02100000000000013,-0.02100000000000013
