Date,2yr - AG,3yr - AG,5yr - AG,10yr - AG,Indexed,3yr - NSW,5yr - NSW,10yr - NSW
2012-04-04,3.445,3.44,3.56,4.075,1.535,4.133425164473684,4.3876734104046236,4.88
2012-04-05,3.435,3.43,3.555,4.06,1.53,4.143799342105263,4.395223988439306,4.88
2012-04-10,3.28,3.265,3.385,3.885,1.415,4.015201480263158,4.275187861271676,4.78
2012-04-11,3.265,3.245,3.37,3.885,1.415,4.0277960526315795,4.304472543352602,4.8175
2012-04-12,3.35,3.33,3.445,3.905,1.42,4.110847039473684,4.367312138728324,4.815
2012-04-13,3.26,3.255,3.365,3.83,1.365,4.010904605263158,4.26010838150289,4.715
2012-04-16,3.205,3.195,3.31,3.8,1.365,3.9586389802631583,4.216618497109827,4.7
2012-04-17,3.195,3.185,3.305,3.8,1.365,3.9541447368421054,4.2102673410404625,4.6975
2012-04-18,3.26,3.255,3.375,3.865,1.405,4.002043585526316,4.252731213872832,4.735
2012-04-19,3.24,3.235,3.35,3.82,1.375,3.979958881578947,4.22353323699422,4.685
2012-04-20,3.24,3.235,3.35,3.835,1.385,3.97765625,4.222615606936416,4.6925
2012-04-23,3.17,3.165,3.285,3.76,1.36,3.9084703947368418,4.155715317919075,4.6175
2012-04-24,3.055,3.05,3.18,3.67,1.345,3.8165254934210524,4.072398843930636,4.55
2012-04-26,3.095,3.09,3.225,3.73,1.39,3.8526069078947374,4.112008670520232,4.6025
2012-04-27,3.005,3.0,3.14,3.65,1.345,3.760090460526316,4.02489161849711,4.5225
2012-04-30,3.005,3.01,3.16,3.67,1.4,3.768585526315789,4.040549132947977,4.5425
2012-05-01,2.81,2.815,2.985,3.54,1.27,3.5778618421052633,3.8654118497109824,4.4075
2012-05-02,2.915,2.915,3.1,3.64,1.325,3.6658347039473678,3.964841040462428,4.495
2012-05-03,2.865,2.865,3.035,3.57,1.265,3.5871052631578944,3.8821893063583817,4.4
2012-05-04,2.86,2.855,3.025,3.56,1.25,3.571920230263158,3.863092485549133,4.38
2012-05-07,2.705,2.7,2.87,3.405,1.155,3.426661184210526,3.7173049132947975,4.2375
2012-05-08,2.745,2.735,2.905,3.415,1.17,3.4635855263157893,3.7483092485549134,4.2475
2012-05-09,2.69,2.67,2.845,3.365,1.14,3.39984375,3.68893063583815,4.1975
2012-05-10,2.735,2.71,2.88,3.345,1.125,3.4530468750000005,3.7372976878612714,4.2075
2012-05-11,2.695,2.655,2.82,3.29,1.1,3.393651315789474,3.679682080924856,4.1525
2012-05-14,2.665,2.62,2.79,3.285,1.095,3.386768092105263,3.6711416184971095,4.1675
2012-05-15,2.665,2.61,2.77,3.255,1.075,3.3882236842105264,3.67228323699422,4.1625
2012-05-16,2.62,2.57,2.73,3.23,1.055,3.3815707236842107,3.6607369942196533,4.1575
2012-05-17,2.675,2.62,2.785,3.26,1.095,3.4349177631578947,3.718121387283237,4.2025
2012-05-18,2.45,2.385,2.56,3.08,0.975,3.2821504934210526,3.5935115606936416,4.12
2012-05-21,2.485,2.43,2.62,3.155,1.06,3.377713815789473,3.703085260115607,4.23
2012-05-22,2.525,2.475,2.67,3.215,1.1,3.382179276315789,3.7110693641618497,4.24
2012-05-23,2.435,2.385,2.605,3.165,1.05,3.319391447368421,3.6690534682080926,4.22
2012-05-24,2.415,2.365,2.575,3.135,1.005,3.2994983552631583,3.652037572254335,4.1975
2012-05-25,2.45,2.39,2.605,3.165,1.0,3.3257072368421055,3.680021676300578,4.2225
2012-05-28,2.5,2.445,2.65,3.18,1.005,3.365625,3.714537572254335,4.23
2012-05-29,2.44,2.39,2.595,3.135,0.96,3.3057483552631584,3.6609537572254336,4.1875
2012-05-30,2.355,2.285,2.5,3.06,0.88,3.2148930921052634,3.574942196531792,4.1175
2012-05-31,2.215,2.135,2.355,2.92,0.745,3.09625,3.4736416184971093,4.0225
2012-06-01,2.135,2.05,2.26,2.84,0.69,3.0275575657894733,3.4063005780346822,3.9625
2012-06-04,2.055,1.96,2.18,2.765,0.65,3.011315789473685,3.4040606936416182,3.97
2012-06-05,2.28,2.185,2.38,2.94,0.79,3.210847039473684,3.56635838150289,4.1
2012-06-06,2.375,2.275,2.46,3.0,0.825,3.2520394736842104,3.593865606936416,4.1075
2012-06-07,2.48,2.395,2.56,3.075,0.86,3.3348355263157896,3.6465173410404628,4.135
2012-06-08,2.415,2.325,2.5,3.035,0.825,3.262351973684211,3.596026011560693,4.1
2012-06-12,2.39,2.3,2.475,2.98,0.785,3.2641118421052635,3.5865173410404623,4.075
2012-06-13,2.475,2.39,2.555,3.055,0.845,3.358013980263158,3.6661271676300586,4.14
2012-06-14,2.37,2.285,2.445,2.925,0.76,3.2623848684210524,3.5533236994219655,4.0025
2012-06-15,2.4,2.32,2.485,2.99,0.83,3.238404605263158,3.5428034682080924,4.0175
2012-06-18,2.49,2.425,2.58,3.08,0.9,3.2978371710526315,3.603959537572255,4.075
2012-06-19,2.39,2.325,2.48,2.975,0.825,3.2025123355263156,3.5193352601156067,3.9925
2012-06-20,2.545,2.475,2.63,3.125,0.955,3.3145394736842104,3.6405708092485547,4.12
2012-06-21,2.59,2.53,2.675,3.135,0.965,3.3384827302631574,3.6559537572254337,4.11
2012-06-22,2.485,2.43,2.575,3.05,0.915,3.2679276315789476,3.583085260115607,4.0575
2012-06-25,2.445,2.39,2.535,3.005,0.885,3.2534169407894735,3.5665895953757225,4.035
2012-06-26,2.405,2.345,2.485,2.93,0.83,3.2204851973684208,3.5326589595375726,3.98
2012-06-27,2.425,2.375,2.515,2.97,0.875,3.2553947368421055,3.569841040462428,4.035
2012-06-28,2.405,2.355,2.51,2.97,0.88,3.221282894736842,3.55521676300578,4.03
2012-06-29,2.46,2.42,2.575,3.035,0.925,3.255065789473684,3.577167630057803,4.0525
2012-07-02,2.525,2.49,2.645,3.09,0.97,3.2955098684210524,3.6113800578034683,4.065
2012-07-03,2.535,2.505,2.645,3.065,0.96,3.3131784539473683,3.6229190751445084,4.04
2012-07-04,2.595,2.565,2.7,3.11,1.0,3.3498684210526313,3.660361271676301,4.0675
2012-07-05,2.5,2.465,2.595,2.995,0.915,3.2759375000000004,3.5762283236994223,3.9775
2012-07-06,2.505,2.455,2.59,3.0,0.915,3.292236842105263,3.5930419075144506,4.0075
2012-07-09,2.385,2.33,2.465,2.905,0.84,3.225526315789473,3.523887283236994,3.97
2012-07-10,2.38,2.325,2.46,2.895,0.825,3.1969901315789473,3.4986777456647395,3.945
2012-07-11,2.405,2.335,2.465,2.895,0.845,3.1908223684210526,3.4939161849710985,3.9275
2012-07-12,2.275,2.2,2.33,2.785,0.76,3.054161184210527,3.360195086705202,3.8175
2012-07-13,2.29,2.21,2.34,2.795,0.78,3.0048355263157895,3.3135404624277456,3.7825
2012-07-16,2.325,2.255,2.38,2.82,0.81,3.013988486842105,3.323359826589595,3.79
2012-07-17,2.345,2.275,2.395,2.835,0.775,3.0241611842105263,3.32614161849711,3.7875
2012-07-18,2.345,2.275,2.395,2.835,0.775,3.014736842105263,3.319985549132948,3.78
2012-07-19,2.42,2.305,2.415,2.84,0.755,3.04796875,3.3452745664739885,3.795
2012-07-20,2.41,2.29,2.4,2.83,0.71,3.0373601973684217,3.34021676300578,3.795
2012-07-23,2.3,2.155,2.27,2.705,0.59,2.918626644736842,3.2297254335260117,3.6975
2012-07-24,2.34,2.195,2.305,2.735,0.615,2.9662499999999996,3.2736416184971096,3.735
2012-07-25,2.325,2.165,2.275,2.7,0.575,2.9395312500000004,3.2489595375722544,3.7075
2012-07-26,2.42,2.24,2.34,2.74,0.595,3.005921052631579,3.299277456647399,3.7325
2012-07-27,2.62,2.45,2.545,2.92,0.74,3.1964350328947364,3.470332369942197,3.8825
2012-07-30,2.73,2.58,2.67,3.035,0.845,3.3159868421052634,3.5713583815028906,3.9675
2012-07-31,2.72,2.555,2.655,3.01,0.82,3.2959950657894743,3.5552745664739884,3.9475
2012-08-01,2.755,2.585,2.685,3.03,0.86,3.3295148026315786,3.579378612716763,3.9625
2012-08-02,2.79,2.635,2.73,3.065,0.88,3.362643914473684,3.5919797687861266,3.9775
2012-08-03,2.755,2.585,2.685,3.025,0.85,3.3226973684210526,3.5582875722543355,3.9425
2012-08-06,2.925,2.755,2.855,3.165,0.86,3.5000328947368415,3.7329768786127167,4.08
2012-08-07,2.92,2.78,2.87,3.175,0.965,3.4602631578947367,3.687232658959538,4.0425
2012-08-08,2.92,2.79,2.895,3.23,1.015,3.4694736842105263,3.701127167630058,4.09
2012-08-09,2.955,2.83,2.93,3.245,1.025,3.506743421052632,3.728843930635838,4.095
2012-08-10,2.845,2.705,2.81,3.16,0.97,3.389157072368421,3.625361271676301,4.025
2012-08-13,2.85,2.705,2.815,3.175,0.99,3.3924177631578947,3.63125,4.0425
2012-08-14,2.89,2.75,2.86,3.215,1.035,3.436657072368421,3.6678179190751443,4.07
2012-08-15,2.94,2.81,2.92,3.275,1.095,3.4884210526315793,3.7106069364161853,4.105
2012-08-16,2.985,2.875,2.99,3.395,1.195,3.535032894736842,3.7559971098265894,4.19
2012-08-17,2.97,2.865,2.985,3.38,1.21,3.5184950657894736,3.748829479768786,4.175
2012-08-20,2.96,2.845,2.965,3.365,1.19,3.496052631578947,3.7298265895953753,4.16
2012-08-21,2.98,2.86,2.98,3.365,1.175,3.5198519736842107,3.753851156069364,4.175
2012-08-22,2.895,2.775,2.895,3.3,1.12,3.442051809210526,3.684046242774566,4.1225
2012-08-23,2.815,2.675,2.79,3.21,1.05,3.3512500000000003,3.6043569364161847,4.055
2012-08-24,2.805,2.655,2.765,3.16,1.015,3.369194078947368,3.623179190751445,4.05
2012-08-27,2.78,2.625,2.735,3.12,0.985,3.3489309210526317,3.6024927745664743,4.025
2012-08-28,2.785,2.615,2.725,3.115,0.98,3.3353659539473686,3.594118497109826,4.025
2012-08-29,2.785,2.605,2.715,3.11,0.98,3.306751644736842,3.5596242774566473,4.0
2012-08-30,2.715,2.515,2.635,3.04,0.945,3.2025164473684216,3.4715317919075144,3.925
2012-08-31,2.675,2.465,2.585,3.01,0.93,3.1375,3.4196026011560696,3.88
2012-09-03,2.63,2.415,2.535,2.99,0.92,3.1042146381578943,3.400274566473988,3.8775
2012-09-04,2.645,2.425,2.545,3.01,0.935,3.1198026315789473,3.414494219653179,3.9025
2012-09-05,2.585,2.365,2.49,2.955,0.88,3.0591077302631575,3.356560693641619,3.85
2012-09-06,2.64,2.44,2.55,3.015,0.93,3.107302631578947,3.3979768786127167,3.8875
2012-09-07,2.74,2.555,2.665,3.12,1.01,3.1634621710526316,3.4522398843930633,3.935
2012-09-10,2.67,2.48,2.59,3.045,0.95,3.076842105263158,3.3728540462427743,3.86
2012-09-11,2.675,2.485,2.595,3.035,0.94,3.0817763157894738,3.375057803468208,3.85
2012-09-12,2.77,2.595,2.69,3.09,0.975,3.147779605263157,3.4479046242774567,3.87
2012-09-13,2.79,2.625,2.72,3.14,1.01,3.167035361842105,3.4557514450867055,3.8975
2012-09-14,2.86,2.71,2.8,3.195,1.035,3.2115953947368423,3.490635838150289,3.9125
2012-09-17,2.95,2.81,2.91,3.34,1.135,3.2872286184210515,3.5751445086705207,4.035
2012-09-18,2.82,2.68,2.785,3.245,1.0,3.1569901315789473,3.456546242774566,3.9475
2012-09-19,2.835,2.695,2.81,3.265,1.015,3.1720312500000003,3.4839884393063585,3.975
2012-09-20,2.705,2.575,2.69,3.15,0.915,3.047121710526316,3.367875722543353,3.8575
2012-09-21,2.72,2.665,2.78,3.21,0.975,3.112479440789474,3.43521676300578,3.8925
2012-09-24,2.635,2.605,2.73,3.145,0.915,3.0482236842105266,3.379833815028902,3.83
2012-09-25,2.595,2.56,2.685,3.075,0.89,3.0214555921052635,3.364913294797688,3.7875
2012-09-26,2.53,2.475,2.6,2.98,0.85,2.9739638157894746,3.3230997109826594,3.74
2012-09-27,2.49,2.435,2.555,2.935,0.82,2.959111842105263,3.293482658959537,3.7125
2012-09-28,2.48,2.43,2.54,2.905,0.785,2.9147368421052633,3.235700867052023,3.6425
2012-10-01,2.455,2.415,2.525,2.9,0.78,2.893688322368421,3.216806358381503,3.64
2012-10-02,2.415,2.375,2.5,2.895,0.765,2.8425328947368422,3.178063583815029,3.6225
2012-10-03,2.375,2.335,2.455,2.835,0.725,2.788050986842105,3.12356936416185,3.5525
2012-10-04,2.425,2.4,2.515,2.9,0.775,2.825172697368421,3.1471604046242776,3.6
2012-10-05,2.47,2.445,2.565,2.96,0.845,2.8496258223684214,3.1608815028901733,3.625
2012-10-08,2.455,2.435,2.565,2.99,0.885,2.84484375,3.1660404624277456,3.6625
2012-10-09,2.44,2.425,2.555,2.985,0.905,2.8445805921052636,3.1697398843930635,3.66
2012-10-10,2.445,2.44,2.57,3.005,0.895,2.8635526315789472,3.181799132947977,3.675
2012-10-11,2.425,2.42,2.54,2.95,0.83,2.8426603618421047,3.1513150289017338,3.625
2012-10-12,2.445,2.435,2.56,2.96,0.805,2.8625575657894737,3.1691763005780347,3.63
2012-10-15,2.415,2.405,2.53,2.945,0.805,2.8231291118421056,3.134465317919075,3.6075
2012-10-16,2.435,2.425,2.55,2.95,0.815,2.8446463815789476,3.1523338150289018,3.6125
2012-10-17,2.515,2.51,2.64,3.045,0.915,2.9226809210526317,3.231921965317919,3.6975
2012-10-18,2.595,2.595,2.725,3.155,1.015,3.0215460526315794,3.3096170520231216,3.7975
2012-10-19,2.56,2.56,2.69,3.11,0.98,3.0032236842105267,3.291907514450867,3.7675
2012-10-22,2.515,2.51,2.645,3.075,0.97,2.9625657894736843,3.2640679190751447,3.7525
2012-10-23,2.565,2.565,2.695,3.11,1.025,3.018630756578948,3.3059393063583817,3.78
2012-10-24,2.61,2.605,2.735,3.14,0.98,3.066299342105263,3.3460115606936416,3.81
2012-10-25,2.66,2.66,2.785,3.185,0.97,3.170057565789473,3.4438728323699426,3.9025
2012-10-26,2.62,2.625,2.75,3.17,0.955,3.13953947368421,3.4228034682080923,3.9025
2012-10-29,2.585,2.59,2.715,3.12,0.905,3.1051151315789474,3.392817919075145,3.86
2012-10-30,2.55,2.55,2.67,3.065,0.86,3.06172697368421,3.3545520231213874,3.8175
2012-10-31,2.57,2.565,2.685,3.055,0.84,3.0651603618421053,3.358078034682081,3.8
2012-11-01,2.56,2.555,2.68,3.05,0.84,3.0494572368421053,3.3452456647398843,3.795
2012-11-02,2.62,2.62,2.735,3.105,0.895,3.1080139802631574,3.404421965317919,3.85
2012-11-05,2.62,2.62,2.725,3.085,0.88,3.0992516447368423,3.398562138728324,3.83
2012-11-06,2.69,2.69,2.78,3.11,0.89,3.163116776315789,3.4533381502890172,3.8575
2012-11-07,2.695,2.69,2.78,3.12,0.91,3.148519736842106,3.439869942196532,3.86
2012-11-08,2.68,2.65,2.745,3.085,0.91,3.098178453947368,3.4057514450867052,3.8275
2012-11-09,2.67,2.61,2.705,3.035,0.88,3.0625,3.3778901734104045,3.795
2012-11-12,2.655,2.575,2.675,3.005,0.86,3.0577754934210533,3.373078034682081,3.7975
2012-11-13,2.625,2.54,2.645,2.985,0.875,3.0324999999999998,3.3465895953757228,3.7825
2012-11-14,2.65,2.56,2.66,2.99,0.89,3.0446998355263157,3.3624566473988438,3.79
2012-11-15,2.595,2.495,2.6,2.95,0.88,2.9840625000000003,3.312167630057804,3.765
2012-11-16,2.6,2.505,2.61,2.965,0.875,2.9965254934210526,3.3238294797687864,3.78
2012-11-19,2.655,2.565,2.675,3.02,0.885,3.0659539473684205,3.384197976878613,3.8375
2012-11-20,2.675,2.605,2.725,3.09,0.91,3.133951480263158,3.420404624277457,3.89
2012-11-21,2.69,2.635,2.755,3.125,0.93,3.1665625000000004,3.4407369942196526,3.9225
2012-11-22,2.74,2.685,2.81,3.18,0.965,3.239510690789474,3.5000289017341037,3.9775
2012-11-23,2.775,2.74,2.86,3.23,0.995,3.27266447368421,3.5383887283236994,4.015
2012-11-26,2.755,2.72,2.835,3.195,0.97,3.2628947368421057,3.526907514450867,3.9925
2012-11-27,2.78,2.74,2.855,3.22,0.99,3.284671052631579,3.551763005780347,4.02
2012-11-28,2.72,2.665,2.785,3.145,0.95,3.206101973684211,3.4950867052023122,3.9575
2012-11-29,2.725,2.68,2.795,3.15,0.945,3.2237582236842104,3.505895953757225,3.96
2012-11-30,2.67,2.62,2.74,3.09,0.91,3.1254769736842114,3.425765895953757,3.88
2012-12-03,2.63,2.58,2.7,3.075,0.905,3.0687417763157887,3.380903179190751,3.855
2012-12-04,2.645,2.615,2.745,3.11,0.935,3.0843749999999996,3.3991907514450865,3.875
2012-12-05,2.655,2.625,2.75,3.11,0.95,3.0890131578947373,3.39746387283237,3.87
2012-12-06,2.635,2.605,2.725,3.05,0.905,3.0635485197368424,3.3736416184971096,3.8125
2012-12-07,2.64,2.605,2.725,3.05,0.91,3.064671052631579,3.3789667630057805,3.8175
2012-12-10,2.665,2.635,2.755,3.075,0.92,3.1007894736842108,3.409942196531792,3.845
2012-12-11,2.64,2.61,2.73,3.055,0.915,3.0656990131578947,3.387384393063584,3.8275
2012-12-12,2.71,2.68,2.81,3.155,0.97,3.135649671052631,3.454465317919075,3.9125
2012-12-13,2.745,2.74,2.87,3.24,1.035,3.1868421052631577,3.497312138728324,3.985
2012-12-14,2.8,2.81,2.94,3.315,1.165,3.2429152960526313,3.5580202312138733,4.05
2012-12-17,2.765,2.775,2.905,3.35,1.155,3.179506578947369,3.5186994219653176,4.0225
2012-12-18,2.77,2.785,2.925,3.38,1.16,3.1854646381578946,3.5315462427745667,4.05
2012-12-19,2.75,2.775,2.925,3.39,1.165,3.176792763157894,3.5318930635838153,4.065
2012-12-20,2.72,2.745,2.89,3.355,1.145,3.146303453947369,3.514421965317919,4.045
2012-12-21,2.69,2.715,2.865,3.325,1.115,3.1089473684210525,3.482586705202312,4.0075
2012-12-24,2.705,2.73,2.875,3.34,1.13,3.1198930921052637,3.493916184971098,4.025
2012-12-27,2.705,2.73,2.875,3.35,1.13,3.1293914473684215,3.4927023121387286,4.035
2012-12-28,2.68,2.71,2.855,3.32,1.105,3.108515625,3.4682947976878618,4.005
2012-12-31,2.645,2.67,2.815,3.27,1.08,3.0683388157894735,3.431770231213873,3.96
2013-01-02,2.76,2.795,2.945,3.4,1.165,3.182861842105263,3.546748554913295,4.0725
2013-01-03,2.72,2.755,2.9,3.355,1.125,3.13561677631579,3.491878612716763,4.01
2013-01-04,2.795,2.835,2.98,3.44,1.185,3.216373355263158,3.5620231213872833,4.0825
2013-01-07,2.775,2.815,2.96,3.43,1.19,3.19241365131579,3.5431069364161853,4.075
2013-01-08,2.78,2.815,2.96,3.42,1.18,3.2013486842105268,3.5484682080924856,4.0675
2013-01-09,2.745,2.78,2.93,3.4,1.165,3.157319078947368,3.523482658959538,4.06
2013-01-10,2.785,2.825,2.975,3.445,1.21,3.2132401315789467,3.58135838150289,4.1275
2013-01-11,2.805,2.85,3.0,3.47,1.225,3.240390625,3.6092341040462426,4.15
2013-01-14,2.79,2.83,2.985,3.46,1.22,3.2189473684210523,3.5952239884393067,4.145
2013-01-15,2.76,2.8,2.96,3.44,1.205,3.1831825657894743,3.5703468208092484,4.1375
2013-01-16,2.72,2.755,2.905,3.355,1.13,3.130008223684211,3.5136127167630056,4.0525
2013-01-17,2.66,2.69,2.835,3.29,1.05,3.0434169407894736,3.4439884393063585,3.985
2013-01-18,2.76,2.8,2.95,3.41,1.14,3.1346381578947375,3.549255780346821,4.1025
2013-01-21,2.72,2.76,2.91,3.36,1.105,3.0805756578947374,3.507991329479769,4.0525
2013-01-22,2.725,2.765,2.915,3.36,1.12,3.0895723684210528,3.5208670520231213,4.055
2013-01-23,2.67,2.71,2.855,3.29,1.105,3.032397203947368,3.4637427745664735,3.995
2013-01-24,2.635,2.67,2.82,3.275,1.1,2.9865625,3.4314884393063587,3.9825
2013-01-25,2.665,2.695,2.86,3.315,1.15,2.9918421052631574,3.4543208092485553,4.0125
2013-01-29,2.8,2.845,3.02,3.5,1.23,3.157261513157894,3.620794797687861,4.1925
2013-01-30,2.805,2.855,3.03,3.505,1.22,3.1637499999999994,3.621199421965318,4.1825
2013-01-31,2.76,2.795,2.975,3.445,1.15,3.1027302631578952,3.5616040462427745,4.125
2013-02-01,2.81,2.855,3.045,3.525,1.19,3.1529934210526323,3.617044797687861,4.19
2013-02-04,2.87,2.92,3.115,3.59,1.22,3.2214802631578943,3.6658815028901737,4.23
2013-02-05,2.79,2.835,3.025,3.49,1.145,3.120106907894737,3.581278901734104,4.14
2013-02-06,2.78,2.82,3.025,3.52,1.175,3.1128906250000004,3.5817630057803473,4.17
2013-02-07,2.74,2.785,2.98,3.465,1.135,3.0691447368421043,3.5421315028901734,4.1175
2013-02-08,2.765,2.805,2.995,3.475,1.17,3.0943503289473684,3.567557803468208,4.13
2013-02-11,2.715,2.755,2.945,3.445,1.16,3.037171052631578,3.516271676300578,4.0975
2013-02-12,2.72,2.765,2.96,3.455,1.17,3.0345312499999997,3.529190751445087,4.1075
2013-02-13,2.775,2.825,3.02,3.505,1.21,3.101340460526316,3.5896893063583812,4.16
2013-02-14,2.84,2.89,3.095,3.59,1.28,3.1771422697368417,3.650202312138729,4.2275
2013-02-15,2.79,2.84,3.045,3.52,1.235,3.113157894736842,3.5981358381502893,4.1575
2013-02-18,2.82,2.875,3.085,3.56,1.26,3.1546875000000005,3.6321676300578036,4.19
2013-02-19,2.82,2.875,3.09,3.58,1.255,3.1562664473684214,3.6299927745664733,4.21
2013-02-20,2.82,2.88,3.1,3.585,1.23,3.1540172697368423,3.638453757225433,4.215
2013-02-21,2.775,2.83,3.05,3.535,1.195,3.0814802631578946,3.586423410404624,4.165
2013-02-22,2.8,2.86,3.07,3.535,1.2,3.1001274671052634,3.611604046242775,4.1625
2013-02-25,2.77,2.83,3.045,3.5,1.165,3.0652055921052637,3.5826372832369944,4.13
2013-02-26,2.655,2.715,2.925,3.38,1.06,2.946998355263157,3.4907514450867048,4.0425
2013-02-27,2.625,2.675,2.885,3.335,1.025,2.9177467105263153,3.461018786127168,4.0075
2013-02-28,2.665,2.715,2.925,3.345,1.025,2.9498231907894743,3.493771676300578,4.0125
2013-03-01,2.665,2.705,2.91,3.34,1.015,2.9242598684210526,3.4890101156069364,4.0125
2013-03-04,2.635,2.675,2.865,3.28,0.96,2.9086629934210526,3.466921965317919,3.9825
2013-03-05,2.715,2.755,2.935,3.335,1.0,3.0088980263157894,3.5493713872832373,4.0475
2013-03-06,2.77,2.815,2.995,3.4,1.055,3.0631661184210532,3.594523121387283,4.1075
2013-03-07,2.8,2.85,3.03,3.44,1.085,3.1002467105263154,3.6301372832369947,4.15
2013-03-08,2.86,2.91,3.11,3.545,1.18,3.138466282894737,3.6737572254335262,4.225
2013-03-11,2.895,2.955,3.15,3.58,1.205,3.1844078947368426,3.7074710982658963,4.2475
2013-03-12,2.93,2.995,3.19,3.615,1.245,3.234510690789473,3.7406502890173403,4.28
2013-03-13,2.915,2.965,3.165,3.575,1.205,3.212598684210526,3.7291257225433525,4.265
2013-03-14,3.06,3.14,3.315,3.68,1.28,3.40663240131579,3.866184971098266,4.3625
2013-03-15,3.025,3.1,3.275,3.63,1.245,3.345526315789474,3.8315895953757226,4.3225
2013-03-18,2.89,2.935,3.11,3.475,1.15,3.1711842105263157,3.6987572254335257,4.2
2013-03-19,2.955,3.01,3.185,3.55,1.225,3.2768421052631584,3.764508670520231,4.2675
2013-03-20,2.905,2.96,3.13,3.515,1.195,3.2350740131578952,3.724609826589596,4.2525
2013-03-21,2.97,3.03,3.205,3.58,1.235,3.348947368421052,3.7921965317919075,4.3075
2013-03-22,2.94,2.995,3.17,3.555,1.215,3.307598684210526,3.757615606936416,4.285
2013-03-25,3.01,3.075,3.25,3.63,1.265,3.411175986842106,3.827109826589595,4.345
2013-03-26,2.97,3.035,3.205,3.575,1.215,3.3622820723684206,3.782919075144509,4.2875
2013-03-27,2.905,2.965,3.14,3.515,1.15,3.2755592105263154,3.721828034682081,4.235
2013-03-28,2.825,2.865,3.035,3.42,1.095,3.1748437499999995,3.6501300578034686,4.165
2013-04-02,2.84,2.88,3.05,3.4,1.085,3.2022121710526315,3.6742991329479775,4.16
2013-04-03,2.875,2.92,3.09,3.435,1.115,3.247952302631579,3.706343930635838,4.2025
2013-04-04,2.86,2.885,3.05,3.4,1.105,3.2160526315789477,3.6721820809248555,4.1725
2013-04-05,2.825,2.84,2.995,3.31,1.025,3.1594490131578943,3.6294236994219657,4.1
2013-04-08,2.79,2.79,2.93,3.22,0.98,3.0982072368421054,3.573817052023122,4.0325
2013-04-09,2.8,2.8,2.945,3.24,0.97,3.1216406249999995,3.560043930635838,4.045
2013-04-10,2.83,2.825,2.97,3.28,0.99,3.145404934210527,3.578389306358382,4.08
2013-04-11,2.8,2.805,2.97,3.315,0.985,3.0873355263157896,3.537321965317919,4.0917
2013-04-12,2.805,2.81,2.965,3.305,0.985,3.0899026315789477,3.5291263005780347,4.065
2013-04-15,2.73,2.735,2.89,3.245,0.94,3.153428,3.469966990291262,4.0162
2013-04-16,2.725,2.735,2.895,3.25,0.955,3.1561384615384616,3.4714080097087376,4.02
2013-04-17,2.75,2.76,2.92,3.26,0.97,3.1794784615384617,3.4990655339805827,4.03
2013-04-18,2.695,2.705,2.855,3.195,0.945,3.142591384615385,3.4519281553398056,3.9762
2013-04-19,2.7,2.71,2.865,3.2,0.97,3.1506076923076924,3.4598815533980583,3.995
2013-04-22,2.715,2.725,2.88,3.21,0.985,3.1685153846153846,3.4789558252427186,4.0037
2013-04-23,2.65,2.655,2.81,3.14,0.925,3.1026769230769227,3.412850485436893,3.9425
2013-04-24,2.605,2.615,2.785,3.15,0.945,3.045912,3.3743390776699025,3.925
2013-04-26,2.605,2.615,2.785,3.155,0.94,3.03998,3.3705694174757284,3.91
2013-04-29,2.59,2.595,2.76,3.105,0.915,3.0241230769230767,3.3469980582524275,3.8625
2013-04-30,2.575,2.58,2.745,3.09,0.905,2.9981110769230765,3.3249864077669904,3.8337
2013-05-01,2.575,2.585,2.755,3.095,0.905,2.9967400000000004,3.3250941747572815,3.8287
